instant_x,dateday,season_x,year_x,month_x,hour,holiday_x,weekday_x,workingday_x,weathercituation_x,temp_x,atemp_x,humidity_x,windspeed_x,unregistered_x,registered_x,count_x,instant_y,season_y,year_y,month_y,holiday_y,weekday_y,workingday_y,weathercituation_y,temp_y,atemp_y,humidity_y,windspeed_y,unregistered_y,registered_y,count_y,season_type,recency,frequency,monetary,R,F,M,RFM_Score
119,2011-01-06,1,2011,1,4,0,4,1,2,0.16,0.197,0.64,0.0896,0,1,1,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1607,2437909,4,1,1,411
120,2011-01-06,1,2011,1,5,0,4,1,2,0.14,0.1818,0.69,0.0896,0,4,4,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1610,2437924,4,1,1,411
121,2011-01-06,1,2011,1,6,0,4,1,2,0.14,0.1667,0.63,0.1045,0,36,36,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1642,2439204,4,1,1,411
122,2011-01-06,1,2011,1,7,0,4,1,2,0.16,0.2273,0.59,0.0,0,95,95,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1701,2446933,4,1,1,411
123,2011-01-06,1,2011,1,8,0,4,1,1,0.16,0.2273,0.59,0.0,3,216,219,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1825,2485212,4,1,1,411
124,2011-01-06,1,2011,1,9,0,4,1,2,0.18,0.2424,0.51,0.0,6,116,122,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1728,2452060,4,1,1,411
125,2011-01-06,1,2011,1,10,0,4,1,1,0.2,0.2576,0.47,0.0,3,42,45,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1651,2439798,4,1,1,411
126,2011-01-06,1,2011,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,2,57,59,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1665,2441271,4,1,1,411
127,2011-01-06,1,2011,1,12,0,4,1,1,0.26,0.2879,0.35,0.0,6,78,84,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1690,2444460,4,1,1,411
128,2011-01-06,1,2011,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,12,55,67,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1673,2441593,4,1,1,411
129,2011-01-06,1,2011,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,11,59,70,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1676,2442038,4,1,1,411
130,2011-01-06,1,2011,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,8,54,62,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1668,2441256,4,1,1,411
131,2011-01-06,1,2011,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,12,74,86,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1692,2444272,4,1,1,411
132,2011-01-06,1,2011,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,9,163,172,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1778,2465944,4,1,1,411
133,2011-01-06,1,2011,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,5,158,163,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1769,2463662,4,1,1,411
134,2011-01-06,1,2011,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,3,109,112,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1718,2450116,4,1,1,411
135,2011-01-06,1,2011,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,3,66,69,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1675,2442462,4,1,1,411
136,2011-01-06,1,2011,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,48,48,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1654,2440212,4,1,1,411
137,2011-01-06,1,2011,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1658,2440560,4,1,1,411
138,2011-01-06,1,2011,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,6,1,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Springer,4807,1629,2438345,4,1,1,411
139,2011-01-07,1,2011,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1527,2056841,4,1,1,411
140,2011-01-07,1,2011,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1517,2056655,4,1,1,411
141,2011-01-07,1,2011,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1511,2056621,4,1,1,411
142,2011-01-07,1,2011,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1511,2056621,4,1,1,411
143,2011-01-07,1,2011,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1515,2056645,4,1,1,411
144,2011-01-07,1,2011,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1544,2057504,4,1,1,411
145,2011-01-07,1,2011,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1594,2063004,4,1,1,411
146,2011-01-07,1,2011,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1720,2096520,4,1,1,411
147,2011-01-07,1,2011,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1644,2073370,4,1,1,411
148,2011-01-07,1,2011,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1573,2059581,4,1,1,411
149,2011-01-07,1,2011,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1577,2059836,4,1,1,411
150,2011-01-07,1,2011,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1569,2059570,4,1,1,411
151,2011-01-07,1,2011,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1583,2061292,4,1,1,411
152,2011-01-07,1,2011,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1560,2058770,4,1,1,411
153,2011-01-07,1,2011,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1582,2061156,4,1,1,411
154,2011-01-07,1,2011,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1597,2063754,4,1,1,411
155,2011-01-07,1,2011,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,9,178,187,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1697,2089906,4,1,1,411
156,2011-01-07,1,2011,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1633,2070888,4,1,1,411
157,2011-01-07,1,2011,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1605,2065360,4,1,1,411
158,2011-01-07,1,2011,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1561,2059170,4,1,1,411
159,2011-01-07,1,2011,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1549,2058141,4,1,1,411
160,2011-01-07,1,2011,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1546,2057844,4,1,1,411
161,2011-01-07,1,2011,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,7,1,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Springer,4806,1525,2056830,4,1,1,411
162,2011-01-08,1,2011,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,984,855069,4,1,1,411
163,2011-01-08,1,2011,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,975,854709,4,1,1,411
164,2011-01-08,1,2011,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,975,854677,4,1,1,411
165,2011-01-08,1,2011,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,966,854518,4,1,1,411
166,2011-01-08,1,2011,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,960,854470,4,1,1,411
167,2011-01-08,1,2011,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,964,854494,4,1,1,411
168,2011-01-08,1,2011,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,961,854473,4,1,1,411
169,2011-01-08,1,2011,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,968,854541,4,1,1,411
170,2011-01-08,1,2011,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,974,854694,4,1,1,411
171,2011-01-08,1,2011,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,979,854869,4,1,1,411
172,2011-01-08,1,2011,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1020,857885,4,1,1,411
173,2011-01-08,1,2011,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1021,858189,4,1,1,411
174,2011-01-08,1,2011,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1057,863289,4,1,1,411
175,2011-01-08,1,2011,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1061,864159,4,1,1,411
176,2011-01-08,1,2011,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1054,862354,4,1,1,411
177,2011-01-08,1,2011,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1033,859575,4,1,1,411
178,2011-01-08,1,2011,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1035,859637,4,1,1,411
179,2011-01-08,1,2011,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1028,858885,4,1,1,411
180,2011-01-08,1,2011,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,1014,857329,4,1,1,411
181,2011-01-08,1,2011,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,989,855249,4,1,1,411
182,2011-01-08,1,2011,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,987,855253,4,1,1,411
183,2011-01-08,1,2011,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,996,855764,4,1,1,411
184,2011-01-08,1,2011,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,993,855591,4,1,1,411
185,2011-01-08,1,2011,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,8,1,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Springer,4805,981,854953,4,1,1,411
186,2011-01-09,1,2011,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,847,631896,4,1,1,411
187,2011-01-09,1,2011,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,834,631440,4,1,1,411
188,2011-01-09,1,2011,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,833,631417,4,1,1,411
189,2011-01-09,1,2011,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,826,631312,4,1,1,411
190,2011-01-09,1,2011,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,823,631297,4,1,1,411
191,2011-01-09,1,2011,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,823,631297,4,1,1,411
192,2011-01-09,1,2011,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,823,631297,4,1,1,411
193,2011-01-09,1,2011,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,828,631326,4,1,1,411
194,2011-01-09,1,2011,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,832,631396,4,1,1,411
195,2011-01-09,1,2011,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,841,631657,4,1,1,411
196,2011-01-09,1,2011,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,871,633697,4,1,1,411
197,2011-01-09,1,2011,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,871,633599,4,1,1,411
198,2011-01-09,1,2011,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,905,637853,4,1,1,411
199,2011-01-09,1,2011,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,897,636471,4,1,1,411
200,2011-01-09,1,2011,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,894,635904,4,1,1,411
201,2011-01-09,1,2011,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,904,637610,4,1,1,411
202,2011-01-09,1,2011,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,914,638564,4,1,1,411
203,2011-01-09,1,2011,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,884,634954,4,1,1,411
204,2011-01-09,1,2011,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,870,633408,4,1,1,411
205,2011-01-09,1,2011,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,863,632936,4,1,1,411
206,2011-01-09,1,2011,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,860,632740,4,1,1,411
207,2011-01-09,1,2011,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,842,631676,4,1,1,411
208,2011-01-09,1,2011,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,837,631446,4,1,1,411
209,2011-01-09,1,2011,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,9,1,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Springer,4804,828,631332,4,1,1,411
210,2011-01-10,1,2011,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1326,1690895,4,1,1,411
211,2011-01-10,1,2011,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1322,1690880,4,1,1,411
212,2011-01-10,1,2011,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1324,1690889,4,1,1,411
213,2011-01-10,1,2011,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1322,1690881,4,1,1,411
214,2011-01-10,1,2011,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1324,1690886,4,1,1,411
215,2011-01-10,1,2011,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1324,1690889,4,1,1,411
216,2011-01-10,1,2011,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1352,1691841,4,1,1,411
217,2011-01-10,1,2011,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1398,1696655,4,1,1,411
218,2011-01-10,1,2011,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1509,1725472,4,1,1,411
219,2011-01-10,1,2011,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1415,1699528,4,1,1,411
220,2011-01-10,1,2011,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1352,1691841,4,1,1,411
221,2011-01-10,1,2011,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1351,1691720,4,1,1,411
222,2011-01-10,1,2011,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1373,1693324,4,1,1,411
223,2011-01-10,1,2011,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1375,1693580,4,1,1,411
224,2011-01-10,1,2011,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1368,1693089,4,1,1,411
225,2011-01-10,1,2011,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1366,1692815,4,1,1,411
226,2011-01-10,1,2011,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1395,1696060,4,1,1,411
227,2011-01-10,1,2011,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1499,1721852,4,1,1,411
228,2011-01-10,1,2011,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1476,1714750,4,1,1,411
229,2011-01-10,1,2011,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1416,1699620,4,1,1,411
230,2011-01-10,1,2011,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1395,1696282,4,1,1,411
231,2011-01-10,1,2011,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1359,1692286,4,1,1,411
232,2011-01-10,1,2011,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1345,1691408,4,1,1,411
233,2011-01-10,1,2011,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,10,1,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Springer,4803,1339,1691204,4,1,1,411
234,2011-01-11,1,2011,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,11,1,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Springer,4802,1275,1540980,4,1,1,411
235,2011-01-11,1,2011,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,11,1,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Springer,4802,1266,1540869,4,1,1,411
236,2011-01-11,1,2011,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,11,1,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Springer,4802,1266,1540869,4,1,1,411
237,2011-01-11,1,2011,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,11,1,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Springer,4802,1269,1540896,4,1,1,411
